geometry,city,state,state_abbr,county,population
"c(-73.1826185, 44.4364933)",South Burlington,Vermont,VT,Chittenden,17904
"c(-73.0844618, 44.8115382)",St. Albans,Vermont,VT,Franklin,6918
"c(-73.2553163, 44.1676604)",Vergennes,Vermont,VT,Addison,2588
"c(-73.1848543, 44.4955882)",Winooski,Vermont,VT,Chittenden,7267
"c(-123.8097175, 46.9766766)",Aberdeen,Washington,WA,Grays Harbor,16896
"c(-117.5829034, 47.6442929)",Airway Heights,Washington,WA,Spokane,6114
"c(-122.2503877, 47.281954)",Algona,Washington,WA,NA,3014
"c(-122.62398, 48.4887249)",Anacortes,Washington,WA,Skagit,15778
"c(-122.1484252, 48.1687979)",Arlington,Washington,WA,Snohomish,17926
"c(-122.2105299, 47.3037671)",Auburn,Washington,WA,King,70180
"c(-122.5148376, 47.6492537)",Bainbridge Island,Washington,WA,NA,23025
"c(-122.5407664, 45.7769717)",Battle Ground,Washington,WA,Clark,17571
"c(-122.1564895, 47.5978391)",Bellevue,Washington,WA,King,122363
"c(-122.469657, 48.7526197)",Bellingham,Washington,WA,Whatcom,80885
"c(-119.4788743, 46.2637426)",Benton City,Washington,WA,Benton,3038
"c(-122.0176959, 47.3147463)",Black Diamond,Washington,WA,King,4151
"c(-122.7449864, 48.9849356)",Blaine,Washington,WA,Whatcom,4684
"c(-122.1630325, 47.199502)",Bonney Lake,Washington,WA,Pierce,17374
"c(-122.2049971, 47.7768567)",Bothell,Washington,WA,King,33505
"c(-122.7169712, 47.5398013)",Bremerton,Washington,WA,Kitsap,37729
"c(-122.2737101, 47.7924502)",Brier,Washington,WA,Snohomish,6087
"c(-122.0202413, 47.1587792)",Buckley,Washington,WA,Pierce,4354
"c(-122.3642907, 47.4691705)",Burien,Washington,WA,King,33313
"c(-122.3290373, 48.466358)",Burlington,Washington,WA,Skagit,8388
"c(-122.4311693, 45.6056603)",Camas,Washington,WA,Clark,19355
"c(-120.4662672, 47.5172285)",Cashmere,Washington,WA,Chelan,3063
"c(-122.969619, 46.7230862)",Centralia,Washington,WA,Lewis,16336
"c(-122.9654252, 46.6641763)",Chehalis,Washington,WA,Lewis,7259
"c(-120.0119407, 47.8443893)",Chelan,Washington,WA,Chelan,3890
"c(-117.5815119, 47.4911266)",Cheney,Washington,WA,Spokane,10590
"c(-117.716943, 48.2825713)",Chewelah,Washington,WA,NA,2607
"c(-117.050135, 46.415405)",Clarkston,Washington,WA,Asotin,7229
"c(-122.2179799, 47.6303526)",Clyde Hill,Washington,WA,King,2984
"c(-117.3384586, 46.9020998)",Colfax,Washington,WA,Whitman,2805
"c(-118.3869321, 46.0430107)",College Place,Washington,WA,Walla Walla,8765
"c(-117.8981087, 48.5451474)",Colville,Washington,WA,Stevens,4673
"c(-118.8403107, 46.6626772)",Connell,Washington,WA,Franklin,4209
"c(-122.1045628, 47.3647909)",Covington,Washington,WA,King,17575
"c(-117.9767637, 46.3169582)",Dayton,Washington,WA,Columbia,2526
"c(-117.4398, 47.9642236)",Deer Park,Washington,WA,Spokane,3652
"c(-122.3154907, 47.3911013)",Des Moines,Washington,WA,King,29673
"c(-122.6469798, 47.107516)",DuPont,Washington,WA,NA,8199
"c(-121.9723003, 47.7353857)",Duvall,Washington,WA,King,6695
"c(-120.280273, 47.4171729)",East Wenatchee,Washington,WA,Douglas,13190
"c(-122.2695661, 46.8682195)",Eatonville,Washington,WA,NA,2758
"c(-122.2857285, 47.2320735)",Edgewood,Washington,WA,Pierce,9387
"c(-122.3660239, 47.8275456)",Edmonds,Washington,WA,Snohomish,39709
"c(-120.5495877, 47.0011679)",Ellensburg,Washington,WA,Kittitas,18174
"c(-123.4052756, 47.0072855)",Elma,Washington,WA,Grays Harbor,3107
"c(-121.9871871, 47.1997955)",Enumclaw,Washington,WA,King,10669
"c(-119.5352932, 47.3126306)",Ephrata,Washington,WA,Grant,7664
"c(-122.1742234, 48.0032673)",Everett,Washington,WA,Snohomish,103019
"c(-122.336104, 47.3088368)",Federal Way,Washington,WA,King,89306
"c(-122.588631, 48.8508266)",Ferndale,Washington,WA,Whatcom,11415
"c(-122.3517258, 47.23206)",Fife,Washington,WA,Pierce,9173
"c(-122.5156837, 47.230768)",Fircrest,Washington,WA,Pierce,6497
"c(-124.3881124, 47.9537485)",Forks,Washington,WA,Clallam,3532
"c(-122.6007777, 47.3382455)",Gig Harbor,Washington,WA,Pierce,7126
"c(-120.8191162, 45.8213978)",Goldendale,Washington,WA,Klickitat,3407
"c(-119.9187681, 46.2613499)",Grandview,Washington,WA,Yakima,10862
"c(-120.1926735, 46.3452951)",Granger,Washington,WA,Yakima,3246
"c(-121.9704065, 48.0908387)",Granite Falls,Washington,WA,NA,3364
"c(-123.9108029, 46.9764124)",Hoquiam,Washington,WA,Grays Harbor,8726
"c(-122.0420613, 47.5403841)",Issaquah,Washington,WA,King,30434
"c(-122.8771606, 46.1274352)",Kelso,Washington,WA,Cowlitz,11925
"c(-122.2461442, 47.752644)",Kenmore,Washington,WA,King,20460
"c(-119.1736446, 46.198265)",Kennewick,Washington,WA,Benton,73917
"c(-122.2169286, 47.3853179)",Kent,Washington,WA,King,92411
"c(-122.1914659, 47.6846642)",Kirkland,Washington,WA,King,48787
"c(-122.6666811, 45.8663844)",La Center,Washington,WA,NA,2800
"c(-122.798231, 47.0430865)",Lacey,Washington,WA,Thurston,42393
"c(-122.2895116, 47.7596874)",Lake Forest Park,Washington,WA,King,12598
"c(-122.093041, 48.0021769)",Lake Stevens,Washington,WA,Snohomish,28069
"c(-122.5295349, 47.1632781)",Lakewood,Washington,WA,Pierce,58163
"c(-117.1030889, 47.6687129)",Liberty Lake,Washington,WA,NA,7591
"c(-122.964124, 46.1468463)",Longview,Washington,WA,Cowlitz,36648
"c(-122.4531668, 48.9500408)",Lynden,Washington,WA,Whatcom,11951
"c(-122.3006761, 47.828978)",Lynnwood,Washington,WA,Snohomish,35836
"c(-122.0348152, 47.3671468)",Maple Valley,Washington,WA,King,22684
"c(-122.1528764, 48.082792)",Marysville,Washington,WA,Snohomish,60020
"c(-119.9023402, 46.7364483)",Mattawa,Washington,WA,Grant,4437
"c(-117.6894497, 47.5710393)",Medical Lake,Washington,WA,Spokane,5060
"c(-122.227893, 47.621745)",Medina,Washington,WA,King,2969
"c(-122.2327755, 47.5677164)",Mercer Island,Washington,WA,King,22699
"c(-122.2060839, 47.8645188)",Mill Creek,Washington,WA,Snohomish,18244
"c(-122.3127079, 47.2517603)",Milton,Washington,WA,Pierce,6968
"c(-121.9831699, 47.8601067)",Monroe,Washington,WA,Snohomish,17304
"c(-123.5857108, 47.0147256)",Montesano,Washington,WA,Grays Harbor,3976
"c(-119.2767216, 47.1196957)",Moses Lake,Washington,WA,Grant,20366
"c(-122.3118318, 48.4170713)",Mount Vernon,Washington,WA,Skagit,31743
"c(-122.3026102, 47.7943296)",Mountlake Terrace,Washington,WA,Snohomish,19909
"c(-120.3937398, 46.5623019)",Moxee,Washington,WA,NA,3308
"c(-122.3106937, 47.9167185)",Mukilteo,Washington,WA,Snohomish,20254
"c(-122.1656119, 47.5318707)",Newcastle,Washington,WA,King,10380
"c(-122.3502212, 47.4278656)",Normandy Park,Washington,WA,King,6335
"c(-121.7740448, 47.4903861)",North Bend,Washington,WA,King,5731
"c(-122.6339215, 48.2966078)",Oak Harbor,Washington,WA,Island,22075
"c(-124.1523245, 46.9702483)",Ocean Shores,Washington,WA,Grays Harbor,5569
"c(-119.5770225, 48.3686453)",Okanogan,Washington,WA,NA,2552
"c(-122.8967742, 47.041398)",Olympia,Washington,WA,Thurston,46478
"c(-119.5376634, 48.4125115)",Omak,Washington,WA,Okanogan,4845
"c(-122.2116864, 47.09693)",Orting,Washington,WA,Pierce,6746
"c(-119.165357, 46.8225848)",Othello,Washington,WA,Adams,7364
"c(-122.2524287, 47.2619743)",Pacific,Washington,WA,King,6606
"c(-119.1313028, 46.2509535)",Pasco,Washington,WA,Franklin,59781
"c(-123.4483435, 48.1189549)",Port Angeles,Washington,WA,Clallam,19038
"c(-122.6550595, 47.5190077)",Port Orchard,Washington,WA,Kitsap,11144
"c(-122.7879356, 48.1285296)",Port Townsend,Washington,WA,Jefferson,9113
"c(-122.6421529, 47.7410829)",Poulsbo,Washington,WA,Kitsap,9200
"c(-119.7671199, 46.2062439)",Prosser,Washington,WA,Benton,5714
"c(-117.1634541, 46.7326704)",Pullman,Washington,WA,Whitman,29799
"c(-122.2855723, 47.1784247)",Puyallup,Washington,WA,Pierce,37022
"c(-119.8508144, 47.2342323)",Quincy,Washington,WA,Grant,6750
"c(-123.7393825, 46.6835703)",Raymond,Washington,WA,Pacific,2882
"c(-122.117219, 47.6757158)",Redmond,Washington,WA,King,54144
"c(-122.1920261, 47.4760753)",Renton,Washington,WA,King,90927
"c(-119.2917944, 46.2894283)",Richland,Washington,WA,Benton,48058
"c(-122.6711137, 45.817862)",Ridgefield,Washington,WA,NA,4763
"c(-122.0383059, 47.6042859)",Sammamish,Washington,WA,King,45780
"c(-122.2987671, 47.4433304)",Seatac,Washington,WA,King,26909
"c(-122.3508761, 47.6204993)",Seattle,Washington,WA,King,608660
"c(-122.2346659, 48.5091835)",Sedro-Wooley,Washington,WA,Skagit,10540
"c(-120.5388785, 46.6472871)",Selah,Washington,WA,Yakima,7147
"c(-123.0956615, 48.0750065)",Sequim,Washington,WA,Clallam,6606
"c(-123.1133008, 47.2183209)",Shelton,Washington,WA,Mason,9834
"c(-122.3424138, 47.7569036)",Shoreline,Washington,WA,King,53007
"c(-122.0926811, 47.9288698)",Snohomish,Washington,WA,Snohomish,9098
"c(-121.8688, 47.5429602)",Snoqualmie,Washington,WA,NA,10670
"c(-117.4165955, 47.6735545)",Spokane,Washington,WA,Spokane,208916
"c(-117.2327795, 47.6633533)",Spokane Valley,Washington,WA,NA,89755
"c(-122.342232, 48.2451443)",Stanwood,Washington,WA,Snohomish,6231
"c(-122.5924527, 47.1706109)",Steilacoom,Washington,WA,Pierce,5985
"c(-121.803486, 47.8703584)",Sultan,Washington,WA,Snohomish,4651
"c(-122.2363016, 47.2248304)",Sumner,Washington,WA,Pierce,9451
"c(-120.0054885, 46.3146193)",Sunnyside,Washington,WA,Yakima,15858
"c(-122.4598318, 47.2521991)",Tacoma,Washington,WA,Pierce,198397
"c(-120.3124768, 46.3805543)",Toppenish,Washington,WA,Yakima,8949
"c(-122.2757359, 47.4757311)",Tukwila,Washington,WA,King,19107
"c(-122.9239809, 46.9889857)",Tumwater,Washington,WA,Thurston,17371
"c(-120.4915987, 46.5542764)",Union Gap,Washington,WA,Yakima,6047
"c(-122.5467311, 47.2153256)",University Place,Washington,WA,Pierce,31144
"c(-122.5965165, 45.6372364)",Vancouver,Washington,WA,Clark,161791
"c(-118.3364382, 46.0681885)",Walla Walla,Washington,WA,Walla Walla,31731
"c(-120.4213759, 46.4434742)",Wapato,Washington,WA,Yakima,4997
"c(-119.051588, 46.9682561)",Warden,Washington,WA,Grant,2692
"c(-122.3430548, 45.5811207)",Washougal,Washington,WA,Clark,14095
"c(-120.3286849, 47.4255999)",Wenatchee,Washington,WA,Chelan,31925
"c(-119.3877682, 46.3138081)",West Richland,Washington,WA,Benton,11811
"c(-122.1467909, 47.7576947)",Woodinville,Washington,WA,King,10938
"c(-122.7498256, 45.921596)",Woodland,Washington,WA,Cowlitz,5509
"c(-120.5468383, 46.5922111)",Yakima,Washington,WA,Yakima,91067
"c(-122.643077, 46.9426115)",Yelm,Washington,WA,Thurston,6848
"c(-120.2737448, 46.4085022)",Zillah,Washington,WA,NA,2964
"c(-87.4463036, 44.6054437)",Algona,Wisconsin,WI,Kewaunee,3167
"c(-88.0262368, 44.472257)",Allouez,Wisconsin,WI,Brown,13975
"c(-91.4395852, 44.7999633)",Altoona,Wisconsin,WI,Eau Claire,6706
"c(-92.3641006, 45.3064342)",Amery,Wisconsin,WI,Polk,2902
"c(-89.1552249, 45.1412691)",Antigo,Wisconsin,WI,Langlade,8234
"c(-88.3926255, 44.2788191)",Appleton,Wisconsin,WI,Outagamie,72623
"c(-91.49482, 44.2493874)",Arcadia,Wisconsin,WI,NA,2925
"c(-90.8706331, 46.5823397)",Ashland,Wisconsin,WI,Ashland,8216
"c(-88.0875628, 44.4793406)",Ashwaubenon,Wisconsin,WI,Brown,16963
"c(-92.370334, 44.9548832)",Baldwin,Wisconsin,WI,Saint Croix,3957
"c(-89.7372893, 43.4694081)",Baraboo,Wisconsin,WI,Sauk,12048
"c(-91.8443505, 45.4021924)",Barron,Wisconsin,WI,Barron,3423
"c(-87.9014862, 43.1826109)",Bayside,Wisconsin,WI,Milwaukee,4389
"c(-88.8318878, 43.4669806)",Beaver Dam,Wisconsin,WI,Dodge,16214
"c(-87.955938, 44.4607714)",Bellevue,Wisconsin,WI,NA,14570
"c(-89.0176597, 42.5235059)",Beloit,Wisconsin,WI,Rock,36966
"c(-88.9501427, 43.9706315)",Berlin,Wisconsin,WI,Multiple,5524
"c(-90.8446118, 44.2949505)",Black River Falls,Wisconsin,WI,Jackson,3622
"c(-91.4915397, 45.1028282)",Bloomer,Wisconsin,WI,Chippewa,3539
"c(-90.6983969, 43.1428434)",Boscobel,Wisconsin,WI,Grant,3231
"c(-88.06877, 44.1760133)",Brillion,Wisconsin,WI,Calumet,3148
"c(-88.0391093, 42.5631262)",Bristol,Wisconsin,WI,NA,2584
"c(-89.3752654, 42.6170665)",Brodhead,Wisconsin,WI,Green,3293
"c(-88.117794, 43.06432)",Brookfield,Wisconsin,WI,Waukesha,37920
"c(-87.9749998, 43.1743106)",Brown Deer,Wisconsin,WI,Milwaukee,11999
"c(-88.2719212, 42.6752796)",Burlington,Wisconsin,WI,Racine,10464
"c(-87.87215, 42.7977)",Caledonia,Wisconsin,WI,NA,24705
"c(-87.9891073, 43.2985468)",Cedarburg,Wisconsin,WI,Ozaukee,11412
"c(-88.1616674, 44.0301882)",Chilton,Wisconsin,WI,Calumet,3933
"c(-91.3893365, 44.934888)",Chippewa Falls,Wisconsin,WI,Chippewa,13661
"c(-88.7517141, 44.6221202)",Clintonville,Wisconsin,WI,Waupaca,4559
"c(-89.029705, 43.3358821)",Columbus,Wisconsin,WI,Columbia,4991
"c(-88.3067495, 44.2642563)",Combined Locks,Wisconsin,WI,NA,3328
"c(-89.2004252, 43.0882235)",Cottage Grove,Wisconsin,WI,Dane,6192
"c(-89.648197, 43.1150902)",Cross Plains,Wisconsin,WI,Dane,3538
"c(-87.8638844, 42.946727)",Cudahy,Wisconsin,WI,Milwaukee,18267
"c(-88.0772727, 44.4338997)",De Pere,Wisconsin,WI,Brown,23800
"c(-89.3427434, 43.2346748)",DeForest,Wisconsin,WI,Dane,8936
"c(-88.388833, 43.0674207)",Delafield,Wisconsin,WI,Waukesha,7085
"c(-88.6316539, 42.6287925)",Delavan,Wisconsin,WI,Walworth,8463
"c(-90.1303948, 42.9653596)",Dodgeville,Wisconsin,WI,Iowa,4693
"c(-88.3937695, 42.7849602)",East Troy,Wisconsin,WI,Walworth,4281
"c(-91.494844, 44.8213069)",Eau Claire,Wisconsin,WI,Eau Claire,65883
"c(-89.0710844, 42.8382334)",Edgerton,Wisconsin,WI,Rock,5461
"c(-88.5298948, 42.6749407)",Elkhorn,Wisconsin,WI,Walworth,10084
"c(-92.4802485, 44.7361779)",Ellsworth,Wisconsin,WI,Pierce,3284
"c(-88.0870288, 43.0475203)",Elm Grove,Wisconsin,WI,Waukesha,5934
"c(-89.2971608, 42.7777093)",Evansville,Wisconsin,WI,Rock,5012
"c(-89.4253343, 42.9857823)",Fitchburg,Wisconsin,WI,Dane,25260
"c(-88.440266, 43.7721533)",Fond Du Lac,Wisconsin,WI,Fond Du Lac,43021
"c(-88.8447096, 42.9246196)",Fort Atkinson,Wisconsin,WI,Jefferson,12368
"c(-87.9014473, 43.1581815)",Fox Point,Wisconsin,WI,Milwaukee,6701
"c(-88.0115479, 42.883879)",Franklin,Wisconsin,WI,Milwaukee,35451
"c(-88.3193972, 42.5049622)",Genoa City,Wisconsin,WI,NA,3042
"c(-88.1249991, 43.2345269)",Germantown,Wisconsin,WI,Washington,19749
"c(-87.9271954, 43.1261424)",Glendale,Wisconsin,WI,Milwaukee,12872
"c(-87.9476268, 43.3206701)",Grafton,Wisconsin,WI,Ozaukee,11459
"c(-87.9841686, 44.5206763)",Green Bay,Wisconsin,WI,Brown,104057
"c(-88.0008572, 42.9399929)",Greendale,Wisconsin,WI,Milwaukee,14046
"c(-88.0056698, 42.9606041)",Greenfield,Wisconsin,WI,Milwaukee,36720
"c(-88.0494492, 42.9412326)",Hales Corners,Wisconsin,WI,Milwaukee,7692
"c(-88.3777522, 43.3211816)",Hartford,Wisconsin,WI,Washington,14223
"c(-88.3355065, 43.1023176)",Hartland,Wisconsin,WI,Waukesha,9110
"c(-88.1553411, 44.4943706)",Hobart,Wisconsin,WI,NA,6182
"c(-91.2696512, 43.9714851)",Holmen,Wisconsin,WI,La Crosse,9005
"c(-88.6370626, 43.4447776)",Horicon,Wisconsin,WI,Dodge,3655
"c(-88.6365988, 44.3357662)",Hortonville,Wisconsin,WI,NA,2711
"c(-88.0717235, 44.568621)",Howard,Wisconsin,WI,Brown,17399
"c(-87.8206046, 43.8291331)",Howards Grove,Wisconsin,WI,Sheboygan,3188
"c(-92.7279582, 44.9688975)",Hudson,Wisconsin,WI,St Croix,12719
"c(-88.1685321, 43.329634)",Jackson,Wisconsin,WI,Washington,6753
"c(-89.0131701, 42.6846985)",Janesville,Wisconsin,WI,Rock,63575
"c(-88.8078261, 43.0039427)",Jefferson,Wisconsin,WI,Jefferson,7973
"c(-88.771069, 43.0790531)",Johnson Creek,Wisconsin,WI,NA,2738
"c(-88.7032559, 43.4029044)",Juneau,Wisconsin,WI,NA,2814
"c(-88.2653523, 44.2769088)",Kaukauna,Wisconsin,WI,Outagamie,15462
"c(-87.8736961, 42.5847398)",Kenosha,Wisconsin,WI,Kenosha,99218
"c(-88.2308268, 43.5175547)",Kewaskum,Wisconsin,WI,Washington,4004
"c(-87.5108277, 44.4594053)",Kewaunee,Wisconsin,WI,Kewaunee,2952
"c(-88.026497, 43.9160205)",Kiel,Wisconsin,WI,Manitowoc,3738
"c(-88.3385293, 44.2667369)",Kimberly,Wisconsin,WI,Outagamie,6468
"c(-89.5887846, 44.8205109)",Kronenwetter,Wisconsin,WI,NA,7210
"c(-91.2242447, 43.8258663)",La Crosse,Wisconsin,WI,La Crosse,51320
"c(-91.0975725, 45.4609742)",Ladysmith,Wisconsin,WI,Rusk,3414
"c(-89.7848693, 43.5940826)",Lake Delton,Wisconsin,WI,NA,2914
"c(-88.4281584, 42.5834022)",Lake Geneva,Wisconsin,WI,Walworth,7651
"c(-91.4202897, 44.8917477)",Lake Hallie,Wisconsin,WI,NA,6448
"c(-88.9075985, 43.0760144)",Lake Mills,Wisconsin,WI,Jefferson,5708
"c(-90.7064089, 42.8473279)",Lancaster,Wisconsin,WI,Grant,3868
"c(-88.3164169, 44.2892952)",Little Chute,Wisconsin,WI,Outagamie,10449
"c(-89.540019, 43.3155298)",Lodi,Wisconsin,WI,Columbia,3050
"c(-87.7062429, 44.5447286)",Luxemburg,Wisconsin,WI,NA,2515
"c(-89.4301208, 43.0878055)",Madison,Wisconsin,WI,Dane,233209
"c(-87.6813003, 44.098592)",Manitowoc,Wisconsin,WI,Manitowoc,33736
"c(-87.6269555, 45.0876121)",Marinette,Wisconsin,WI,Marinette,10968
"c(-89.0607947, 43.1710518)",Marshall,Wisconsin,WI,Dane,3862
"c(-90.1730518, 44.6638072)",Marshfield,Wisconsin,WI,Wood,19118
"c(-90.0823323, 43.8013038)",Mauston,Wisconsin,WI,Juneau,4423
"c(-88.5460594, 43.4981735)",Mayville,Wisconsin,WI,Dodge,5154
"c(-89.2916674, 43.0197337)",Mcfarland,Wisconsin,WI,Dane,7808
"c(-90.3441793, 45.13539)",Medford,Wisconsin,WI,Taylor,4326
"c(-88.4273433, 44.2141003)",Menasha,Wisconsin,WI,Winnebago,17353
"c(-88.1215268, 43.1593631)",Menomonee Falls,Wisconsin,WI,Waukesha,35626
"c(-91.9095702, 44.8891998)",Menomonie,Wisconsin,WI,Dunn,16264
"c(-88.0136958, 43.2131185)",Mequon,Wisconsin,WI,Ozaukee,23132
"c(-89.7025046, 45.1806141)",Merrill,Wisconsin,WI,Lincoln,9661
"c(-88.3123441, 43.1436821)",Merton,Wisconsin,WI,NA,3346
"c(-89.5063398, 43.1069587)",Middleton,Wisconsin,WI,Dane,17442
"c(-88.9504638, 42.7763175)",Milton,Wisconsin,WI,Rock,5546
"c(-87.9666952, 43.0633484)",Milwaukee,Wisconsin,WI,Milwaukee,594833
"c(-91.6668505, 44.5702548)",Mondovi,Wisconsin,WI,Buffalo,2777
"c(-89.3335133, 43.0538731)",Monona,Wisconsin,WI,Dane,7533
"c(-89.6438804, 42.601045)",Monroe,Wisconsin,WI,Green,10827
"c(-89.684582, 44.7907229)",Mosinee,Wisconsin,WI,Marathon,3988
"c(-89.7309255, 43.0060159)",Mount Horeb,Wisconsin,WI,Dane,7009
"c(-87.8844136, 42.7087051)",Mount Pleasant,Wisconsin,WI,NA,26197
"c(-88.3243515, 42.8552015)",Mukwonago,Wisconsin,WI,Waukesha,7355
"c(-88.1343179, 42.8713521)",Muskego,Wisconsin,WI,Waukesha,24135
"c(-88.4759985, 44.1675969)",Neenah,Wisconsin,WI,Winnebago,25501
"c(-89.9078906, 44.3131774)",Nekoosa,Wisconsin,WI,Wood,2580
"c(-88.1291679, 42.9719998)",New Berlin,Wisconsin,WI,Waukesha,39584
"c(-88.0948803, 43.9492222)",New Holstein,Wisconsin,WI,Calumet,3236
"c(-90.1623788, 43.875292)",New Lisbon,Wisconsin,WI,NA,2554
"c(-88.7386095, 44.3959098)",New London,Wisconsin,WI,Multiple,7295
"c(-92.5334167, 45.1222084)",New Richmond,Wisconsin,WI,St Croix,8375
"c(-88.4854613, 43.810965)",North Fond Du Lac,Wisconsin,WI,Fond Du Lac,5014
"c(-92.754998, 44.9957647)",North Hudson,Wisconsin,WI,Saint Croix,3768
"c(-87.9007649, 42.8802371)",Oak Creek,Wisconsin,WI,Milwaukee,34451
"c(-88.4926878, 43.1004346)",Oconomowoc,Wisconsin,WI,Waukesha,15759
"c(-87.8684311, 44.8912969)",Oconto,Wisconsin,WI,Oconto,4513
"c(-88.1454624, 44.8753071)",Oconto Falls,Wisconsin,WI,Oconto,2891
"c(-88.7387263, 44.0391974)",Omro,Wisconsin,WI,Winnebago,3517
"c(-91.2015055, 43.8904665)",Onalaska,Wisconsin,WI,La Crosse,17736
"c(-87.7886158, 43.6235379)",Oostburg,Wisconsin,WI,Sheboygan,2887
"c(-89.3888595, 42.9252369)",Oregon,Wisconsin,WI,Dane,9231
"c(-92.6958887, 45.3192801)",Osceola,Wisconsin,WI,NA,2568
"c(-88.562352, 44.0226282)",Oshkosh,Wisconsin,WI,Winnebago,66083
"c(-88.0994348, 42.5690528)",Paddock Lake,Wisconsin,WI,Kenosha,2992
"c(-87.744926, 45.058773)",Peshtigo,Wisconsin,WI,Marinette,3502
"c(-88.2444135, 43.066323)",Pewaukee,Wisconsin,WI,Waukesha,13195
"c(-88.2525935, 43.0867702)",Pewaukee,Wisconsin,WI,NA,8166
"c(-90.4708508, 42.7332608)",Platteville,Wisconsin,WI,Grant,11224
"c(-87.8883023, 42.5266791)",Pleasant Prairie,Wisconsin,WI,Kenosha,19719
"c(-89.5379708, 44.4620203)",Plover,Wisconsin,WI,Portage,12123
"c(-87.965307, 43.7451803)",Plymouth,Wisconsin,WI,Sheboygan,8445
"c(-87.8807328, 43.3842445)",Port Washington,Wisconsin,WI,Ozaukee,11250
"c(-89.4658661, 43.5489507)",Portage,Wisconsin,WI,Columbia,10324
"c(-89.404787, 43.3921648)",Poynette,Wisconsin,WI,NA,2528
"c(-91.1387618, 43.0436353)",Prairie Du Chien,Wisconsin,WI,Crawford,5911
"c(-89.732148, 43.2907818)",Prairie Du Sac,Wisconsin,WI,Sauk,3972
"c(-92.7895386, 44.7527072)",Prescott,Wisconsin,WI,Pierce,4258
"c(-88.2371231, 44.6682227)",Pulaski,Wisconsin,WI,Brown,3539
"c(-87.8070858, 42.7282842)",Racine,Wisconsin,WI,Racine,78860
"c(-89.9973804, 43.5350624)",Reedsburg,Wisconsin,WI,Sauk,9200
"c(-89.4255174, 45.6361293)",Rhinelander,Wisconsin,WI,Oneida,7798
"c(-91.7457718, 45.481941)",Rice Lake,Wisconsin,WI,Barron,8438
"c(-88.2340168, 43.2393895)",Richfield,Wisconsin,WI,NA,11300
"c(-90.3834469, 43.3386644)",Richland Center,Wisconsin,WI,Richland,5184
"c(-88.837936, 43.843557)",Ripon,Wisconsin,WI,Fond Du Lac,7733
"c(-92.6215611, 44.8592095)",River Falls,Wisconsin,WI,Multiple,15000
"c(-88.250323, 42.7329128)",Rochester,Wisconsin,WI,NA,3682
"c(-89.6122696, 44.8741579)",Rothschild,Wisconsin,WI,Marathon,5269
"c(-87.8731062, 42.9716362)",Saint Francis,Wisconsin,WI,Milwaukee,9365
"c(-89.7324556, 43.2732719)",Sauk City,Wisconsin,WI,Sauk,3410
"c(-87.9438956, 43.3889451)",Saukville,Wisconsin,WI,Ozaukee,4451
"c(-88.3273404, 44.5144163)",Seymour,Wisconsin,WI,Outagamie,3451
"c(-88.5860189, 44.7778938)",Shawano,Wisconsin,WI,Shawano,9305
"c(-87.7305455, 43.7460015)",Sheboygan,Wisconsin,WI,Sheboygan,49288
"c(-87.8262345, 43.729337)",Sheboygan Falls,Wisconsin,WI,Sheboygan,7775
"c(-88.275019, 44.1769331)",Sherwood,Wisconsin,WI,NA,2713
"c(-87.8866246, 43.0913249)",Shorewood,Wisconsin,WI,Milwaukee,13162
"c(-88.2764554, 43.3353959)",Slinger,Wisconsin,WI,Washington,5068
"c(-92.6739496, 45.1272521)",Somerset,Wisconsin,WI,NA,2635
"c(-87.8623115, 42.9126431)",South Milwaukee,Wisconsin,WI,Milwaukee,21156
"c(-90.8067933, 43.9418134)",Sparta,Wisconsin,WI,Monroe,9522
"c(-91.8904918, 45.8269059)",Spooner,Wisconsin,WI,Washburn,2682
"c(-90.9437188, 44.959383)",Stanley,Wisconsin,WI,Chippewa,3608
"c(-89.5537175, 44.5254815)",Stevens Point,Wisconsin,WI,Portage,26717
"c(-89.2241735, 42.9219877)",Stoughton,Wisconsin,WI,Dane,12611
"c(-87.3698063, 44.8226756)",Sturgeon Bay,Wisconsin,WI,Door,9144
"c(-87.90155, 42.7002502)",Sturtevant,Wisconsin,WI,Racine,6970
"c(-88.0330449, 44.6267291)",Suamico,Wisconsin,WI,NA,11346
"c(-89.2357171, 43.1819608)",Sun Prairie,Wisconsin,WI,Dane,29364
"c(-92.0619883, 46.6990618)",Superior,Wisconsin,WI,Douglas,27244
"c(-88.2231385, 43.1362467)",Sussex,Wisconsin,WI,Waukesha,10518
"c(-87.9759222, 43.2367036)",Thiensville,Wisconsin,WI,Ozaukee,3235
"c(-90.5018128, 43.9884653)",Tomah,Wisconsin,WI,Monroe,9093
"c(-89.7117725, 45.478961)",Tomahawk,Wisconsin,WI,Lincoln,3397
"c(-88.250369, 42.5155758)",Twin Lakes,Wisconsin,WI,Kenosha,5989
"c(-87.5764302, 44.1536862)",Two Rivers,Wisconsin,WI,Manitowac,11712
"c(-88.0500328, 42.6869256)",Union Grove,Wisconsin,WI,Racine,4915
"c(-89.536498, 42.985851)",Verona,Wisconsin,WI,Dane,10619
"c(-90.8867251, 43.5575332)",Viroqua,Wisconsin,WI,Vernon,4362
"c(-88.3703573, 43.0058374)",Wales,Wisconsin,WI,Waukesha,2549
"c(-88.5967179, 42.5311278)",Walworth,Wisconsin,WI,NA,2816
