state,date,cases,deaths
Louisiana,2020-04-27,27068,1740
Louisiana,2020-04-28,27286,1801
Louisiana,2020-04-29,27660,1845
Louisiana,2020-04-30,28001,1905
Louisiana,2020-05-01,28711,1970
Louisiana,2020-05-02,29140,1993
Louisiana,2020-05-03,29340,2012
Louisiana,2020-05-04,29673,2064
Louisiana,2020-05-05,29996,2115
Louisiana,2020-05-06,30399,2167
Louisiana,2020-05-07,30652,2208
Louisiana,2020-05-08,30855,2227
Louisiana,2020-05-09,31417,2267
Louisiana,2020-05-10,31600,2286
Louisiana,2020-05-11,31815,2308
Louisiana,2020-05-12,32050,2347
Louisiana,2020-05-13,32662,2381
Louisiana,2020-05-14,33489,2417
Louisiana,2020-05-15,33837,2448
Louisiana,2020-05-16,34117,2479
Louisiana,2020-05-17,34432,2491
Louisiana,2020-05-18,34709,2563
Louisiana,2020-05-19,35038,2581
Louisiana,2020-05-20,35316,2608
Louisiana,2020-05-21,36504,2629
Louisiana,2020-05-22,36925,2668
Louisiana,2020-05-23,36925,2668
Louisiana,2020-05-24,37169,2691
Louisiana,2020-05-25,37809,2691
Louisiana,2020-05-26,38054,2702
Louisiana,2020-05-27,38497,2723
Louisiana,2020-05-28,38802,2741
Louisiana,2020-05-29,38802,2767
Louisiana,2020-05-30,39577,2786
Louisiana,2020-05-31,39916,2791
Louisiana,2020-06-01,40341,2801
Louisiana,2020-06-02,40746,2835
Louisiana,2020-06-03,41133,2870
Louisiana,2020-06-04,41562,2883
Louisiana,2020-06-05,41989,2912
Louisiana,2020-06-06,42486,2925
Louisiana,2020-06-07,42816,2936
Louisiana,2020-06-08,43050,2944
Louisiana,2020-06-09,43612,2957
Louisiana,2020-06-10,44030,2968
Louisiana,2020-06-11,44472,2987
Louisiana,2020-06-12,44995,2996
Louisiana,2020-06-13,46283,3004
Louisiana,2020-06-14,46619,3014
Louisiana,2020-06-15,47172,3018
Louisiana,2020-06-16,47706,3042
Louisiana,2020-06-17,48634,3062
Louisiana,2020-06-18,48634,3062
Louisiana,2020-06-19,48515,3084
Louisiana,2020-06-20,49385,3104
Louisiana,2020-06-21,49778,3105
Louisiana,2020-06-22,50239,3117
Louisiana,2020-06-23,51595,3134
Louisiana,2020-06-24,52477,3152
Louisiana,2020-06-25,53415,3164
Louisiana,2020-06-26,54769,3190
Louisiana,2020-06-27,54769,3190
Louisiana,2020-06-28,56236,3199
Louisiana,2020-06-29,57081,3199
Louisiana,2020-06-30,58095,3221
Louisiana,2020-07-01,60178,3238
Louisiana,2020-07-02,61561,3255
Louisiana,2020-07-03,63289,3278
Louisiana,2020-07-04,63289,3278
Louisiana,2020-07-05,65226,3288
Louisiana,2020-07-06,66327,3296
Louisiana,2020-07-07,68263,3319
Louisiana,2020-07-08,70151,3339
Louisiana,2020-07-09,71994,3355
Louisiana,2020-07-10,74636,3380
Maine,2020-01-22,0,0
Maine,2020-01-23,0,0
Maine,2020-01-24,0,0
Maine,2020-01-25,0,0
Maine,2020-01-26,0,0
Maine,2020-01-27,0,0
Maine,2020-01-28,0,0
Maine,2020-01-29,0,0
Maine,2020-01-30,0,0
Maine,2020-01-31,0,0
Maine,2020-02-01,0,0
Maine,2020-02-02,0,0
Maine,2020-02-03,0,0
Maine,2020-02-04,0,0
Maine,2020-02-05,0,0
Maine,2020-02-06,0,0
Maine,2020-02-07,0,0
Maine,2020-02-08,0,0
Maine,2020-02-09,0,0
Maine,2020-02-10,0,0
Maine,2020-02-11,0,0
Maine,2020-02-12,0,0
Maine,2020-02-13,0,0
Maine,2020-02-14,0,0
Maine,2020-02-15,0,0
Maine,2020-02-16,0,0
Maine,2020-02-17,0,0
Maine,2020-02-18,0,0
Maine,2020-02-19,0,0
Maine,2020-02-20,0,0
Maine,2020-02-21,0,0
Maine,2020-02-22,0,0
Maine,2020-02-23,0,0
Maine,2020-02-24,0,0
Maine,2020-02-25,0,0
Maine,2020-02-26,0,0
Maine,2020-02-27,0,0
Maine,2020-02-28,0,0
Maine,2020-02-29,0,0
Maine,2020-03-01,0,0
Maine,2020-03-02,0,0
Maine,2020-03-03,0,0
Maine,2020-03-04,0,0
Maine,2020-03-05,0,0
Maine,2020-03-06,0,0
Maine,2020-03-07,0,0
Maine,2020-03-08,0,0
Maine,2020-03-09,0,0
Maine,2020-03-10,0,0
Maine,2020-03-11,0,0
Maine,2020-03-12,1,0
Maine,2020-03-13,3,0
Maine,2020-03-14,3,0
Maine,2020-03-15,2,0
Maine,2020-03-16,17,0
Maine,2020-03-17,26,0
Maine,2020-03-18,35,0
Maine,2020-03-19,52,0
Maine,2020-03-20,56,0
Maine,2020-03-21,70,0
Maine,2020-03-22,89,0
Maine,2020-03-23,107,0
Maine,2020-03-24,118,0
Maine,2020-03-25,142,0
Maine,2020-03-26,155,0
Maine,2020-03-27,168,1
Maine,2020-03-28,211,1
Maine,2020-03-29,253,3
Maine,2020-03-30,275,3
Maine,2020-03-31,303,5
Maine,2020-04-01,303,5
Maine,2020-04-02,376,7
Maine,2020-04-03,432,9
Maine,2020-04-04,456,10
Maine,2020-04-05,470,10
Maine,2020-04-06,499,10
Maine,2020-04-07,519,12
Maine,2020-04-08,537,14
Maine,2020-04-09,560,16
Maine,2020-04-10,586,17
Maine,2020-04-11,616,19
Maine,2020-04-12,633,19
Maine,2020-04-13,698,19
Maine,2020-04-14,735,20
Maine,2020-04-15,770,24
Maine,2020-04-16,796,27
Maine,2020-04-17,827,29
Maine,2020-04-18,847,32
Maine,2020-04-19,867,34
Maine,2020-04-20,875,35
Maine,2020-04-21,888,36
Maine,2020-04-22,907,39
Maine,2020-04-23,937,44
Maine,2020-04-24,965,47
Maine,2020-04-25,965,47
Maine,2020-04-26,1015,50
Maine,2020-04-27,1023,51
Maine,2020-04-28,1040,51
Maine,2020-04-29,1056,52
Maine,2020-04-30,1095,53
Maine,2020-05-01,1123,55
Maine,2020-05-02,1153,56
Maine,2020-05-03,1185,57
Maine,2020-05-04,1205,57
Maine,2020-05-05,1226,61
Maine,2020-05-06,1254,62
Maine,2020-05-07,1330,62
Maine,2020-05-08,1374,63
Maine,2020-05-09,1408,64
Maine,2020-05-10,1436,64
Maine,2020-05-11,1462,65
Maine,2020-05-12,1477,65
Maine,2020-05-13,1515,66
Maine,2020-05-14,1565,69
Maine,2020-05-15,1603,69
Maine,2020-05-16,1648,70
Maine,2020-05-17,1687,70
Maine,2020-05-18,1713,71
Maine,2020-05-19,1741,73
Maine,2020-05-20,1819,73
Maine,2020-05-21,1877,73
Maine,2020-05-22,1948,75
Maine,2020-05-23,2013,77
Maine,2020-05-24,2055,78
Maine,2020-05-25,2074,78
Maine,2020-05-26,2109,79
Maine,2020-05-27,2137,81
Maine,2020-05-28,2189,84
Maine,2020-05-29,2226,85
Maine,2020-05-30,2282,89
Maine,2020-05-31,2325,89
Maine,2020-06-01,2349,89
Maine,2020-06-02,2377,94
Maine,2020-06-03,2418,95
Maine,2020-06-04,2446,95
Maine,2020-06-05,2482,98
Maine,2020-06-06,2524,98
Maine,2020-06-07,2570,99
Maine,2020-06-08,2588,99
Maine,2020-06-09,2606,100
Maine,2020-06-10,2637,100
Maine,2020-06-11,2667,100
Maine,2020-06-12,2721,100
Maine,2020-06-13,2757,100
Maine,2020-06-14,2793,100
Maine,2020-06-15,2810,101
Maine,2020-06-16,2819,101
Maine,2020-06-17,2836,102
Maine,2020-06-18,2878,102
Maine,2020-06-19,2913,102
Maine,2020-06-20,2938,102
Maine,2020-06-21,2957,102
Maine,2020-06-22,2971,102
Maine,2020-06-23,2996,102
Maine,2020-06-24,3017,103
Maine,2020-06-25,3070,103
Maine,2020-06-26,3102,103
Maine,2020-06-27,3154,104
Maine,2020-06-28,3191,104
Maine,2020-06-29,3219,105
Maine,2020-06-30,3253,105
Maine,2020-07-01,3294,105
Maine,2020-07-02,3328,105
Maine,2020-07-03,3373,105
Maine,2020-07-04,3397,107
Maine,2020-07-05,3415,109
Maine,2020-07-06,3423,109
Maine,2020-07-07,3440,110
Maine,2020-07-08,3460,110
Maine,2020-07-09,3486,111
Maine,2020-07-10,3499,111
Maryland,2020-01-22,0,0
Maryland,2020-01-23,0,0
Maryland,2020-01-24,0,0
Maryland,2020-01-25,0,0
Maryland,2020-01-26,0,0
Maryland,2020-01-27,0,0
Maryland,2020-01-28,0,0
Maryland,2020-01-29,0,0
Maryland,2020-01-30,0,0
Maryland,2020-01-31,0,0
Maryland,2020-02-01,0,0
Maryland,2020-02-02,0,0
Maryland,2020-02-03,0,0
Maryland,2020-02-04,0,0
Maryland,2020-02-05,0,0
Maryland,2020-02-06,0,0
Maryland,2020-02-07,0,0
Maryland,2020-02-08,0,0
Maryland,2020-02-09,0,0
Maryland,2020-02-10,0,0
Maryland,2020-02-11,0,0
Maryland,2020-02-12,0,0
Maryland,2020-02-13,0,0
Maryland,2020-02-14,0,0
Maryland,2020-02-15,0,0
Maryland,2020-02-16,0,0
Maryland,2020-02-17,0,0
Maryland,2020-02-18,0,0
Maryland,2020-02-19,0,0
Maryland,2020-02-20,0,0
Maryland,2020-02-21,0,0
Maryland,2020-02-22,0,0
Maryland,2020-02-23,0,0
Maryland,2020-02-24,0,0
Maryland,2020-02-25,0,0
Maryland,2020-02-26,0,0
Maryland,2020-02-27,0,0
Maryland,2020-02-28,0,0
Maryland,2020-02-29,0,0
Maryland,2020-03-01,0,0
Maryland,2020-03-02,0,0
Maryland,2020-03-03,0,0
Maryland,2020-03-04,0,0
Maryland,2020-03-05,0,0
Maryland,2020-03-06,3,0
Maryland,2020-03-07,3,0
Maryland,2020-03-08,5,0
Maryland,2020-03-09,5,0
Maryland,2020-03-10,8,0
Maryland,2020-03-11,9,0
Maryland,2020-03-12,15,0
Maryland,2020-03-13,24,0
Maryland,2020-03-14,33,0
Maryland,2020-03-15,33,0
Maryland,2020-03-16,54,0
Maryland,2020-03-17,78,0
Maryland,2020-03-18,115,0
Maryland,2020-03-19,143,1
Maryland,2020-03-20,188,5
Maryland,2020-03-21,250,5
Maryland,2020-03-22,328,6
Maryland,2020-03-23,395,6
Maryland,2020-03-24,475,7
Maryland,2020-03-25,578,7
Maryland,2020-03-26,826,7
Maryland,2020-03-27,1084,8
Maryland,2020-03-28,1418,8
Maryland,2020-03-29,1725,13
Maryland,2020-03-30,1971,18
Maryland,2020-03-31,2341,21
Maryland,2020-04-01,2853,34
Maryland,2020-04-02,3390,45
Maryland,2020-04-03,4039,52
Maryland,2020-04-04,4598,66
Maryland,2020-04-05,5387,85
Maryland,2020-04-06,5989,124
Maryland,2020-04-07,6327,136
Maryland,2020-04-08,8127,163
Maryland,2020-04-09,9122,186
Maryland,2020-04-10,10184,234
Maryland,2020-04-11,11213,284
Maryland,2020-04-12,11996,326
Maryland,2020-04-13,13019,355
Maryland,2020-04-14,13603,425
Maryland,2020-04-15,14487,434
Maryland,2020-04-16,15332,442
Maryland,2020-04-17,16279,445
Maryland,2020-04-18,17318,556
Maryland,2020-04-19,18046,611
Maryland,2020-04-20,19309,732
Maryland,2020-04-21,19968,826
Maryland,2020-04-22,20811,899
Maryland,2020-04-23,22133,961
Maryland,2020-04-24,23318,1020
Maryland,2020-04-25,24927,1112
Maryland,2020-04-26,26108,1153
Maryland,2020-04-27,27131,1239
Maryland,2020-04-28,28006,1337
Maryland,2020-04-29,29069,1432
Maryland,2020-04-30,30235,1509
Maryland,2020-05-01,32511,1467
Maryland,2020-05-02,34022,1668
Maryland,2020-05-03,35365,1722
Maryland,2020-05-04,36752,1770
Maryland,2020-05-05,37407,1861
Maryland,2020-05-06,38744,1926
Maryland,2020-05-07,40360,2010
Maryland,2020-05-08,41774,2091
Maryland,2020-05-09,42745,2169
Maryland,2020-05-10,44173,2217
Maryland,2020-05-11,45217,2265
Maryland,2020-05-12,46214,2368
Maryland,2020-05-13,47292,2463
Maryland,2020-05-14,48773,2535
Maryland,2020-05-15,50183,2613
Maryland,2020-05-16,51615,2677
Maryland,2020-05-17,52676,2742
Maryland,2020-05-18,54009,2788
Maryland,2020-05-19,56306,2870
Maryland,2020-05-20,57398,2954
Maryland,2020-05-21,58936,3017
Maryland,2020-05-22,59934,3083
Maryland,2020-05-23,61365,3140
Maryland,2020-05-24,62432,3177
Maryland,2020-05-25,63580,3223
Maryland,2020-05-26,64181,3269
Maryland,2020-05-27,65109,3352
Maryland,2020-05-28,66743,3397
Maryland,2020-05-29,68445,3474
Maryland,2020-05-30,69880,3529
Maryland,2020-05-31,70973,3564
Maryland,2020-06-01,72224,3599
Maryland,2020-06-02,73330,3671
Maryland,2020-06-03,74353,3739
Maryland,2020-06-04,75286,3781
Maryland,2020-06-05,76540,3830
Maryland,2020-06-06,77570,3892
Maryland,2020-06-07,78232,3907
Maryland,2020-06-08,78846,3940
Maryland,2020-06-09,79460,4005
Maryland,2020-06-10,80213,4050
Maryland,2020-06-11,81152,4093
Maryland,2020-06-12,81766,4130
Maryland,2020-06-13,82626,4174
Maryland,2020-06-14,83154,4205
Maryland,2020-06-15,83629,4219
Maryland,2020-06-16,84153,4263
Maryland,2020-06-17,84956,4292
Maryland,2020-06-18,85342,4327
Maryland,2020-06-19,85757,4356
Maryland,2020-06-20,86396,4396
Maryland,2020-06-21,86917,4419
Maryland,2020-06-22,87358,4439
Maryland,2020-06-23,87912,4466
Maryland,2020-06-24,88293,4488
Maryland,2020-06-25,88907,4509
Maryland,2020-06-26,89419,4525
Maryland,2020-06-27,89850,4552
Maryland,2020-06-28,90318,4569
Maryland,2020-06-29,91041,4585
Maryland,2020-06-30,91514,4609
Maryland,2020-07-01,92038,4627
Maryland,2020-07-02,92738,4634
Maryland,2020-07-03,93510,4657
Maryland,2020-07-04,94043,4676
Maryland,2020-07-05,94487,4686
Maryland,2020-07-06,94909,4692
Maryland,2020-07-07,95539,4724
Maryland,2020-07-08,96190,4745
Maryland,2020-07-09,96938,4767
Maryland,2020-07-10,97653,4788
Massachusetts,2020-01-22,0,0
Massachusetts,2020-01-23,0,0
Massachusetts,2020-01-24,0,0
Massachusetts,2020-01-25,0,0
Massachusetts,2020-01-26,0,0
Massachusetts,2020-01-27,0,0
Massachusetts,2020-01-28,0,0
Massachusetts,2020-01-29,0,0
Massachusetts,2020-01-30,0,0
Massachusetts,2020-01-31,0,0
Massachusetts,2020-02-01,1,0
Massachusetts,2020-02-02,1,0
Massachusetts,2020-02-03,1,0
Massachusetts,2020-02-04,1,0
Massachusetts,2020-02-05,1,0
Massachusetts,2020-02-06,1,0
Massachusetts,2020-02-07,1,0
Massachusetts,2020-02-08,1,0
Massachusetts,2020-02-09,1,0
Massachusetts,2020-02-10,1,0
Massachusetts,2020-02-11,1,0
Massachusetts,2020-02-12,1,0
Massachusetts,2020-02-13,1,0
Massachusetts,2020-02-14,1,0
Massachusetts,2020-02-15,1,0
Massachusetts,2020-02-16,1,0
Massachusetts,2020-02-17,1,0
Massachusetts,2020-02-18,1,0
Massachusetts,2020-02-19,1,0
Massachusetts,2020-02-20,1,0
Massachusetts,2020-02-21,1,0
Massachusetts,2020-02-22,1,0
Massachusetts,2020-02-23,1,0
Massachusetts,2020-02-24,1,0
Massachusetts,2020-02-25,1,0
Massachusetts,2020-02-26,1,0
Massachusetts,2020-02-27,1,0
Massachusetts,2020-02-28,1,0
Massachusetts,2020-02-29,1,0
Massachusetts,2020-03-01,1,0
Massachusetts,2020-03-02,1,0
Massachusetts,2020-03-03,2,0
Massachusetts,2020-03-04,2,0
Massachusetts,2020-03-05,2,0
Massachusetts,2020-03-06,6,0
Massachusetts,2020-03-07,6,0
Massachusetts,2020-03-08,22,0
Massachusetts,2020-03-09,22,0
Massachusetts,2020-03-10,41,0
Massachusetts,2020-03-11,92,0
Massachusetts,2020-03-12,107,0
Massachusetts,2020-03-13,123,0
Massachusetts,2020-03-14,138,0
Massachusetts,2020-03-15,138,0
Massachusetts,2020-03-16,187,0
Massachusetts,2020-03-17,217,0
Massachusetts,2020-03-18,252,0
Massachusetts,2020-03-19,328,0
Massachusetts,2020-03-20,413,1
Massachusetts,2020-03-21,522,1
Massachusetts,2020-03-22,639,5
Massachusetts,2020-03-23,776,9
Massachusetts,2020-03-24,1157,11
Massachusetts,2020-03-25,1835,15
Massachusetts,2020-03-26,2414,25
Massachusetts,2020-03-27,3236,35
Massachusetts,2020-03-28,4249,44
Massachusetts,2020-03-29,4947,48
Massachusetts,2020-03-30,5744,56
Massachusetts,2020-03-31,6612,89
Massachusetts,2020-04-01,7727,122
Massachusetts,2020-04-02,8954,154
Massachusetts,2020-04-03,10386,192
Massachusetts,2020-04-04,11720,216
Massachusetts,2020-04-05,12483,231
Massachusetts,2020-04-06,13820,259
Massachusetts,2020-04-07,15184,355
Massachusetts,2020-04-08,16773,432
Massachusetts,2020-04-09,18923,502
Massachusetts,2020-04-10,20953,598
Massachusetts,2020-04-11,22839,685
Massachusetts,2020-04-12,25454,755
Massachusetts,2020-04-13,26846,843
Massachusetts,2020-04-14,28143,843
Massachusetts,2020-04-15,29898,1107
Massachusetts,2020-04-16,32160,1107
Massachusetts,2020-04-17,34962,1244
Massachusetts,2020-04-18,36938,1403
Massachusetts,2020-04-19,38649,1705
Massachusetts,2020-04-20,40227,1705
Massachusetts,2020-04-21,41807,1960
Massachusetts,2020-04-22,43589,2181
Massachusetts,2020-04-23,46702,2359
Massachusetts,2020-04-24,51674,2555
Massachusetts,2020-04-25,54109,2729
Massachusetts,2020-04-26,55726,2898
Massachusetts,2020-04-27,57268,3002
Massachusetts,2020-04-28,59165,3152
Massachusetts,2020-04-29,61172,3404
Massachusetts,2020-04-30,63181,3561
Massachusetts,2020-05-01,65357,3715
Massachusetts,2020-05-02,67407,3845
Massachusetts,2020-05-03,69284,4003
Massachusetts,2020-05-04,70354,4089
Massachusetts,2020-05-05,71620,4211
Massachusetts,2020-05-06,73502,4419
Massachusetts,2020-05-07,75301,4551
Massachusetts,2020-05-08,77053,4701
Massachusetts,2020-05-09,78522,4839
Massachusetts,2020-05-10,79636,4978
Massachusetts,2020-05-11,80368,5107
Massachusetts,2020-05-12,81329,5140
Massachusetts,2020-05-13,82615,5314
Massachusetts,2020-05-14,84417,5481
Massachusetts,2020-05-15,85743,5590
Massachusetts,2020-05-16,87330,5704
Massachusetts,2020-05-17,88455,5796
Massachusetts,2020-05-18,89521,5861
Massachusetts,2020-05-19,90476,5937
Massachusetts,2020-05-20,91606,6065
Massachusetts,2020-05-21,92809,6147
Massachusetts,2020-05-22,93745,6227
Massachusetts,2020-05-23,94589,6303
Massachusetts,2020-05-24,95656,6371
Massachusetts,2020-05-25,96314,6415
Massachusetts,2020-05-26,96774,6472
Massachusetts,2020-05-27,97376,6546
Massachusetts,2020-05-28,98146,6639
Massachusetts,2020-05-29,98828,6717
Massachusetts,2020-05-30,99721,6767
Massachusetts,2020-05-31,100415,6845
Massachusetts,2020-06-01,100752,7034
Massachusetts,2020-06-02,101109,7084
Massachusetts,2020-06-03,101538,7151
Massachusetts,2020-06-04,102008,7200
Massachusetts,2020-06-05,102501,7234
Massachusetts,2020-06-06,103077,7288
Massachusetts,2020-06-07,103381,7315
Massachusetts,2020-06-08,103571,7352
Massachusetts,2020-06-09,103833,7407
Massachusetts,2020-06-10,104101,7453
Massachusetts,2020-06-11,104612,7491
Massachusetts,2020-06-12,105004,7537
Massachusetts,2020-06-13,105340,7575
Massachusetts,2020-06-14,105548,7623
Massachusetts,2020-06-15,105690,7646
Massachusetts,2020-06-16,105828,7664
Massachusetts,2020-06-17,106094,7733
Massachusetts,2020-06-18,106365,7769
Massachusetts,2020-06-19,106593,7799
Massachusetts,2020-06-20,106879,7827
Massachusetts,2020-06-21,107004,7857
Massachusetts,2020-06-22,107151,7873
Massachusetts,2020-06-23,107380,7889
Massachusetts,2020-06-24,107552,7937
Massachusetts,2020-06-25,107778,7962
Massachusetts,2020-06-26,108010,8012
Massachusetts,2020-06-27,108380,8040
Massachusetts,2020-06-28,108604,8059
Massachusetts,2020-06-29,108704,8094
Massachusetts,2020-06-30,108818,8053
Massachusetts,2020-07-01,109076,8080
Massachusetts,2020-07-02,109272,8131
Massachusetts,2020-07-03,109560,8148
Massachusetts,2020-07-04,109770,8171
Massachusetts,2020-07-05,109903,8182
Massachusetts,2020-07-06,110066,8197
Massachusetts,2020-07-07,110267,8212
Massachusetts,2020-07-08,110528,8242
Massachusetts,2020-07-09,110820,8267
Massachusetts,2020-07-10,111032,8295
Michigan,2020-01-22,0,0
Michigan,2020-01-23,0,0
Michigan,2020-01-24,0,0
Michigan,2020-01-25,0,0
Michigan,2020-01-26,0,0
Michigan,2020-01-27,0,0
Michigan,2020-01-28,0,0
Michigan,2020-01-29,0,0
Michigan,2020-01-30,0,0
Michigan,2020-01-31,0,0
Michigan,2020-02-01,0,0
Michigan,2020-02-02,0,0
Michigan,2020-02-03,0,0
Michigan,2020-02-04,0,0
Michigan,2020-02-05,0,0
Michigan,2020-02-06,0,0
Michigan,2020-02-07,0,0
Michigan,2020-02-08,0,0
Michigan,2020-02-09,0,0
Michigan,2020-02-10,0,0
Michigan,2020-02-11,0,0
Michigan,2020-02-12,0,0
Michigan,2020-02-13,0,0
Michigan,2020-02-14,0,0
Michigan,2020-02-15,0,0
Michigan,2020-02-16,0,0
Michigan,2020-02-17,0,0
Michigan,2020-02-18,0,0
Michigan,2020-02-19,0,0
Michigan,2020-02-20,0,0
Michigan,2020-02-21,0,0
Michigan,2020-02-22,0,0
Michigan,2020-02-23,0,0
Michigan,2020-02-24,0,0
Michigan,2020-02-25,0,0
Michigan,2020-02-26,0,0
Michigan,2020-02-27,0,0
Michigan,2020-02-28,0,0
Michigan,2020-02-29,0,0
Michigan,2020-03-01,0,0
Michigan,2020-03-02,0,0
Michigan,2020-03-03,0,0
Michigan,2020-03-04,0,0
Michigan,2020-03-05,0,0
Michigan,2020-03-06,0,0
Michigan,2020-03-07,0,0
Michigan,2020-03-08,0,0
Michigan,2020-03-09,0,0
Michigan,2020-03-10,0,0
Michigan,2020-03-11,2,0
Michigan,2020-03-12,3,1
Michigan,2020-03-13,24,1
Michigan,2020-03-14,36,1
Michigan,2020-03-15,45,1
Michigan,2020-03-16,76,1
Michigan,2020-03-17,90,1
Michigan,2020-03-18,159,2
Michigan,2020-03-19,314,2
Michigan,2020-03-20,471,3
Michigan,2020-03-21,625,6
Michigan,2020-03-22,1131,12
Michigan,2020-03-23,1454,18
Michigan,2020-03-24,1942,31
Michigan,2020-03-25,2468,51
Michigan,2020-03-26,3032,71
Michigan,2020-03-27,3848,107
Michigan,2020-03-28,4890,130
Michigan,2020-03-29,5753,157
Michigan,2020-03-30,6803,213
Michigan,2020-03-31,7951,292
Michigan,2020-04-01,9717,370
Michigan,2020-04-02,11230,453
Michigan,2020-04-03,13221,518
Michigan,2020-04-04,14735,585
Michigan,2020-04-05,16268,675
Michigan,2020-04-06,17820,793
Michigan,2020-04-07,19644,917
Michigan,2020-04-08,21076,1037
Michigan,2020-04-09,22297,1164
Michigan,2020-04-10,23279,1371
Michigan,2020-04-11,24500,1487
Michigan,2020-04-12,25183,1592
Michigan,2020-04-13,26231,1716
Michigan,2020-04-14,27590,1890
Michigan,2020-04-15,28636,2044
Michigan,2020-04-16,29458,2124
Michigan,2020-04-17,30667,2360
Michigan,2020-04-18,31436,2443
Michigan,2020-04-19,32081,2534
Michigan,2020-04-20,32708,2618
Michigan,2020-04-21,33376,2726
Michigan,2020-04-22,34692,2962
Michigan,2020-04-23,36020,3129
Michigan,2020-04-24,37289,3239
Michigan,2020-04-25,37689,3308
Michigan,2020-04-26,38428,3472
Michigan,2020-04-27,38905,3560
Michigan,2020-04-28,40010,3727
Michigan,2020-04-29,41029,3827
Michigan,2020-04-30,41937,3947
Michigan,2020-05-01,42874,4025
Michigan,2020-05-02,43506,4180
Michigan,2020-05-03,44108,4214
Michigan,2020-05-04,44383,4298
Michigan,2020-05-05,44918,4341
Michigan,2020-05-06,45698,4415
Michigan,2020-05-07,46270,4503
Michigan,2020-05-08,46937,4561
Michigan,2020-05-09,47430,4704
Michigan,2020-05-10,47837,4729
Michigan,2020-05-11,48348,4755
Michigan,2020-05-12,48936,4846
Michigan,2020-05-13,49475,4886
Michigan,2020-05-14,50795,4960
Michigan,2020-05-15,51382,4999
Michigan,2020-05-16,51886,5055
Michigan,2020-05-17,52222,5064
Michigan,2020-05-18,52600,5088
Michigan,2020-05-19,53125,5187
Michigan,2020-05-20,53902,5233
Michigan,2020-05-21,54503,5302
Michigan,2020-05-22,55040,5331
Michigan,2020-05-23,55525,5394
Michigan,2020-05-24,55857,5398
Michigan,2020-05-25,56083,5411
Michigan,2020-05-26,56427,5438
Michigan,2020-05-27,56802,5506
Michigan,2020-05-28,57266,5543
Michigan,2020-05-29,57838,5576
Michigan,2020-05-30,58061,5631
Michigan,2020-05-31,58528,5658
Michigan,2020-06-01,58745,5685
Michigan,2020-06-02,59024,5721
Michigan,2020-06-03,59434,5739
Michigan,2020-06-04,59736,5765
Michigan,2020-06-05,60547,5837
Michigan,2020-06-06,60638,5844
Michigan,2020-06-07,60693,5855
Michigan,2020-06-08,60816,5870
Michigan,2020-06-09,60879,5879
Michigan,2020-06-10,60894,5880
Michigan,2020-06-11,61144,5910
Michigan,2020-06-12,61355,5915
Michigan,2020-06-13,61544,5940
Michigan,2020-06-14,61760,5943
Michigan,2020-06-15,61861,5945
Michigan,2020-06-16,62045,5961
Michigan,2020-06-17,62262,5963
Michigan,2020-06-18,62558,5988
Michigan,2020-06-19,62851,5994
Michigan,2020-06-20,63292,6014
Michigan,2020-06-21,63460,6017
Michigan,2020-06-22,63704,6024
Michigan,2020-06-23,63930,6036
Michigan,2020-06-24,64287,6041
Michigan,2020-06-25,64712,6060
Michigan,2020-06-26,65050,6061
Michigan,2020-06-27,65397,6080
Michigan,2020-06-28,65661,6084
Michigan,2020-06-29,65936,6088
Michigan,2020-06-30,66438,6120
Michigan,2020-07-01,66796,6125
Michigan,2020-07-02,67380,6139
Michigan,2020-07-03,67874,6142
Michigan,2020-07-04,68279,6145
Michigan,2020-07-05,68638,6145
Michigan,2020-07-06,68963,6148
Michigan,2020-07-07,69596,6178
Michigan,2020-07-08,70247,6189
Michigan,2020-07-09,70761,6198
Michigan,2020-07-10,71388,6212
Minnesota,2020-01-22,0,0
Minnesota,2020-01-23,0,0
Minnesota,2020-01-24,0,0
Minnesota,2020-01-25,0,0
Minnesota,2020-01-26,0,0
Minnesota,2020-01-27,0,0
Minnesota,2020-01-28,0,0
Minnesota,2020-01-29,0,0
Minnesota,2020-01-30,0,0
Minnesota,2020-01-31,0,0
Minnesota,2020-02-01,0,0
Minnesota,2020-02-02,0,0
Minnesota,2020-02-03,0,0
Minnesota,2020-02-04,0,0
Minnesota,2020-02-05,0,0
Minnesota,2020-02-06,0,0
Minnesota,2020-02-07,0,0
Minnesota,2020-02-08,0,0
Minnesota,2020-02-09,0,0
Minnesota,2020-02-10,0,0
Minnesota,2020-02-11,0,0
Minnesota,2020-02-12,0,0
Minnesota,2020-02-13,0,0
Minnesota,2020-02-14,0,0
Minnesota,2020-02-15,0,0
Minnesota,2020-02-16,0,0
Minnesota,2020-02-17,0,0
Minnesota,2020-02-18,0,0
Minnesota,2020-02-19,0,0
Minnesota,2020-02-20,0,0
Minnesota,2020-02-21,0,0
Minnesota,2020-02-22,0,0
Minnesota,2020-02-23,0,0
Minnesota,2020-02-24,0,0
Minnesota,2020-02-25,0,0
Minnesota,2020-02-26,0,0
Minnesota,2020-02-27,0,0
Minnesota,2020-02-28,0,0
Minnesota,2020-02-29,0,0
Minnesota,2020-03-01,0,0
Minnesota,2020-03-02,0,0
Minnesota,2020-03-03,0,0
Minnesota,2020-03-04,0,0
Minnesota,2020-03-05,0,0
Minnesota,2020-03-06,1,0
Minnesota,2020-03-07,1,0
